worker,time,row,term,objective,answer
8,15,453,belligerent,0,Trust
3,5,453,belligerent,0,Anger
10,4,453,belligerent,0,Anger
32,18,453,belligerent,0,Disgust
18,14,453,belligerent,0,Anger
12,4,453,belligerent,0,Anger
13,25,453,belligerent,0,Fear
6,5,453,belligerent,0,Anger
1,40,453,belligerent,0,Anger
10,4,414,credence,0,Trust
9,6,414,credence,0,Trust
4,17,414,credence,0,Disgust
13,31,414,credence,0,Trust
8,22,414,credence,0,Trust
2,12,414,credence,0,Anticipation
6,5,414,credence,0,Trust
1,22,414,credence,0,Anger
19,39,414,credence,0,Trust
18,12,414,credence,0,Trust
6,4,25,unfold,0,Anticipation
10,10,25,unfold,0,Anticipation
19,17,25,unfold,0,Trust
3,6,25,unfold,0,Anticipation
52,9,25,unfold,0,Anticipation
1,26,25,unfold,0,Anticipation
7,42,25,unfold,0,Sadness
4,34,25,unfold,0,Surprise
9,4,25,unfold,0,Anticipation
8,64,25,unfold,0,Trust
15,6,265,riddle,0,Joy
11,9,265,riddle,0,Joy
1,26,265,riddle,0,Anticipation
4,41,265,riddle,0,Fear
29,7,265,riddle,0,Surprise
3,6,265,riddle,0,Surprise
13,23,265,riddle,0,Fear
6,6,265,riddle,0,Surprise
9,6,265,riddle,0,Anticipation
19,62,265,riddle,0,Disgust
14,4,140,cradle,0,Trust
8,28,140,cradle,0,Trust
1,16,140,cradle,0,Anticipation
19,20,140,cradle,0,Trust
13,98,140,cradle,0,Disgust
6,7,140,cradle,0,Joy
4,27,140,cradle,0,Joy
30,10,140,cradle,0,Trust
16,5,140,cradle,0,Trust
3,6,140,cradle,0,Joy
10,23,513,psychosis,0,Anger
9,5,513,psychosis,0,Fear
6,5,513,psychosis,0,Fear
2,8,513,psychosis,0,Anger
1,18,513,psychosis,0,Disgust
13,21,513,psychosis,0,Sadness
4,36,513,psychosis,0,Sadness
8,17,513,psychosis,0,Disgust
11,9,513,psychosis,0,Fear
3,5,513,psychosis,0,Sadness
7,10,535,surprising,surprise,Surprise
4,6,535,surprising,surprise,Surprise
8,7,535,surprising,surprise,Surprise
38,6,535,surprising,surprise,Surprise
1,24,535,surprising,surprise,Surprise
10,5,535,surprising,surprise,Surprise
3,5,535,surprising,surprise,Surprise
2,8,535,surprising,surprise,Surprise
9,4,535,surprising,surprise,Surprise
13,55,535,surprising,surprise,Surprise
49,6,504,arsenic,0,Anger
4,19,504,arsenic,0,Fear
14,16,504,arsenic,0,Fear
9,5,504,arsenic,0,Fear
1,39,504,arsenic,0,Fear
8,29,504,arsenic,0,Sadness
18,16,504,arsenic,0,Fear
7,13,504,arsenic,0,Trust
3,8,504,arsenic,0,Fear
10,6,504,arsenic,0,Fear
1,24,85,unconstrained,0,Anticipation
31,25,85,unconstrained,0,Anticipation
12,5,85,unconstrained,0,Joy
9,4,85,unconstrained,0,Disgust
4,19,85,unconstrained,0,Anticipation
8,68,85,unconstrained,0,Trust
6,18,85,unconstrained,0,Anticipation
3,6,85,unconstrained,0,Surprise
19,60,85,unconstrained,0,Trust
2,26,85,unconstrained,0,Surprise
6,4,55,sad,sadness,Sadness
2,6,55,sad,sadness,Sadness
9,4,55,sad,sadness,Sadness
4,17,55,sad,sadness,Sadness
28,3,55,sad,sadness,Sadness
20,7,55,sad,sadness,Sadness
1,17,55,sad,sadness,Sadness
21,4,55,sad,sadness,Sadness
13,20,55,sad,sadness,Sadness
8,8,55,sad,sadness,Sadness
6,6,510,cruel,0,Anger
26,5,510,cruel,0,Anger
13,22,510,cruel,0,Sadness
21,20,510,cruel,0,Sadness
7,8,510,cruel,0,Anger
10,12,510,cruel,0,Anger
9,5,510,cruel,0,Anger
1,25,510,cruel,0,Anger
3,7,510,cruel,0,Fear
4,7,510,cruel,0,Fear
8,10,29,unsafe,0,Fear
17,11,29,unsafe,0,Fear
6,5,29,unsafe,0,Fear
18,17,29,unsafe,0,Fear
4,12,29,unsafe,0,Fear
21,5,29,unsafe,0,Fear
1,23,29,unsafe,0,Fear
19,45,29,unsafe,0,Fear
10,9,29,unsafe,0,Fear
15,17,29,unsafe,0,Fear
10,8,193,mutilation,0,Disgust
32,46,193,mutilation,0,Anticipation
6,4,193,mutilation,0,Disgust
7,13,193,mutilation,0,Trust
2,10,193,mutilation,0,Anger
8,26,193,mutilation,0,Disgust
1,20,193,mutilation,0,Anticipation
13,32,193,mutilation,0,Fear
19,20,193,mutilation,0,Disgust
3,4,193,mutilation,0,Anger
7,12,185,disgusting,disgust,Disgust
1,43,185,disgusting,disgust,Disgust
2,4,185,disgusting,disgust,Disgust
25,8,185,disgusting,disgust,Disgust
8,16,185,disgusting,disgust,Disgust
9,5,185,disgusting,disgust,Disgust
21,4,185,disgusting,disgust,Disgust
6,4,185,disgusting,disgust,Disgust
4,9,185,disgusting,disgust,Disgust
13,23,185,disgusting,disgust,Disgust
1,21,305,friendship,0,Joy
7,23,305,friendship,0,Trust
6,10,305,friendship,0,Trust
13,21,305,friendship,0,Trust
21,3,305,friendship,0,Trust
19,29,305,friendship,0,Trust
10,4,305,friendship,0,Trust
8,14,305,friendship,0,Trust
9,4,305,friendship,0,Trust
3,5,305,friendship,0,Trust
1,24,537,festival,0,Joy
48,5,537,festival,0,Joy
14,3,537,festival,0,Joy
10,5,537,festival,0,Joy
25,10,537,festival,0,Joy
22,7,537,festival,0,Joy
19,36,537,festival,0,Joy
6,5,537,festival,0,Joy
9,6,537,festival,0,Joy
16,5,537,festival,0,Joy
14,4,40,hype,0,Anticipation
48,5,40,hype,0,Anticipation
8,8,40,hype,0,Anger
1,24,40,hype,0,Disgust
21,3,40,hype,0,Surprise
2,6,40,hype,0,Surprise
6,8,40,hype,0,Anticipation
13,34,40,hype,0,Trust
18,7,40,hype,0,Surprise
3,7,40,hype,0,Surprise
10,5,350,buzz,0,Surprise
13,27,350,buzz,0,Anger
3,5,350,buzz,0,Anticipation
7,21,350,buzz,0,Sadness
8,11,350,buzz,0,Anger
6,4,350,buzz,0,Anticipation
1,21,350,buzz,0,Trust
2,8,350,buzz,0,Anticipation
23,7,350,buzz,0,Anticipation
21,4,350,buzz,0,Surprise
8,17,392,laugh,0,Joy
1,35,392,laugh,0,Joy
9,5,392,laugh,0,Joy
6,4,392,laugh,0,Joy
18,11,392,laugh,0,Joy
3,8,392,laugh,0,Joy
5,9,392,laugh,0,Joy
13,43,392,laugh,0,Joy
19,32,392,laugh,0,Joy
21,4,392,laugh,0,Joy
7,19,366,chairwoman,0,Anticipation
18,11,366,chairwoman,0,Trust
3,5,366,chairwoman,0,Trust
4,7,366,chairwoman,0,Trust
6,4,366,chairwoman,0,Trust
2,17,366,chairwoman,0,Trust
23,4,366,chairwoman,0,Joy
19,22,366,chairwoman,0,Trust
1,23,366,chairwoman,0,Trust
8,21,366,chairwoman,0,Trust
9,5,346,anticipated,anticipation,Anticipation
13,30,346,anticipated,anticipation,Anticipation
1,22,346,anticipated,anticipation,Anticipation
6,4,346,anticipated,anticipation,Anticipation
4,61,346,anticipated,anticipation,Anticipation
26,2,346,anticipated,anticipation,Anticipation
3,4,346,anticipated,anticipation,Anticipation
18,6,346,anticipated,anticipation,Anticipation
32,22,346,anticipated,anticipation,Anticipation
8,12,346,anticipated,anticipation,Anticipation
9,5,181,militia,0,Trust
8,21,181,militia,0,Trust
18,15,181,militia,0,Fear
13,21,181,militia,0,Fear
4,13,181,militia,0,Anticipation
19,16,181,militia,0,Trust
3,6,181,militia,0,Trust
6,4,181,militia,0,Fear
1,22,181,militia,0,Sadness
20,13,181,militia,0,Trust
30,10,376,disgusting,disgust,Disgust
13,53,376,disgusting,disgust,Disgust
8,15,376,disgusting,disgust,Disgust
7,7,376,disgusting,disgust,Disgust
3,5,376,disgusting,disgust,Disgust
10,5,376,disgusting,disgust,Disgust
20,6,376,disgusting,disgust,Disgust
2,5,376,disgusting,disgust,Disgust
1,23,376,disgusting,disgust,Disgust
6,4,376,disgusting,disgust,Disgust
6,3,347,predict,0,Anticipation
13,37,347,predict,0,Surprise
26,3,347,predict,0,Anticipation
43,13,347,predict,0,Anticipation
9,5,347,predict,0,Anticipation
7,11,347,predict,0,Joy
4,68,347,predict,0,Anticipation
1,23,347,predict,0,Anticipation
19,36,347,predict,0,Anticipation
8,7,347,predict,0,Anticipation
1,20,84,lovable,0,Joy
13,18,84,lovable,0,Joy
15,11,84,lovable,0,Joy
8,9,84,lovable,0,Joy
19,30,84,lovable,0,Joy
3,4,84,lovable,0,Joy
14,7,84,lovable,0,Joy
4,8,84,lovable,0,Joy
16,4,84,lovable,0,Joy
9,4,84,lovable,0,Joy
8,18,379,anticipate,anticipation,Anticipation
9,5,379,anticipate,anticipation,Anticipation
6,4,379,anticipate,anticipation,Anticipation
7,16,379,anticipate,anticipation,Anticipation
4,7,379,anticipate,anticipation,Anticipation
1,39,379,anticipate,anticipation,Anticipation
13,19,379,anticipate,anticipation,Anticipation
3,5,379,anticipate,anticipation,Anticipation
21,4,379,anticipate,anticipation,Anticipation
10,5,379,anticipate,anticipation,Anticipation
18,7,506,disheartened,0,Sadness
13,40,506,disheartened,0,Sadness
4,6,506,disheartened,0,Sadness
34,17,506,disheartened,0,Sadness
6,4,506,disheartened,0,Sadness
1,16,506,disheartened,0,Disgust
9,5,506,disheartened,0,Sadness
7,16,506,disheartened,0,Fear
3,5,506,disheartened,0,Sadness
8,15,506,disheartened,0,Disgust
3,5,368,reappear,0,Surprise
21,4,368,reappear,0,Anticipation
8,9,368,reappear,0,Trust
19,8,368,reappear,0,Trust
4,10,368,reappear,0,Trust
7,22,368,reappear,0,Fear
9,5,368,reappear,0,Surprise
13,19,368,reappear,0,Trust
6,7,368,reappear,0,Surprise
1,40,368,reappear,0,Joy
16,4,311,laughing,0,Joy
9,15,311,laughing,0,Joy
25,13,311,laughing,0,Joy
4,16,311,laughing,0,Joy
1,29,311,laughing,0,Joy
11,8,311,laughing,0,Joy
6,5,311,laughing,0,Joy
13,26,311,laughing,0,Joy
19,49,311,laughing,0,Joy
22,10,311,laughing,0,Joy
29,11,91,diligence,0,Trust
9,4,91,diligence,0,Trust
1,21,91,diligence,0,Joy
3,6,91,diligence,0,Anticipation
6,7,91,diligence,0,Trust
7,14,91,diligence,0,Disgust
10,4,91,diligence,0,Anticipation
15,15,91,diligence,0,Trust
2,23,91,diligence,0,Anticipation
8,16,91,diligence,0,Trust
6,5,503,shooter,0,Fear
9,4,503,shooter,0,Fear
4,9,503,shooter,0,Anticipation
18,15,503,shooter,0,Fear
1,21,503,shooter,0,Sadness
13,36,503,shooter,0,Fear
16,6,503,shooter,0,Fear
8,21,503,shooter,0,Fear
10,4,503,shooter,0,Fear
7,14,503,shooter,0,Fear
14,31,403,mutilated,0,Fear
6,7,403,mutilated,0,Disgust
29,8,403,mutilated,0,Disgust
4,21,403,mutilated,0,Fear
9,4,403,mutilated,0,Fear
10,6,403,mutilated,0,Disgust
1,22,403,mutilated,0,Anger
12,4,403,mutilated,0,Sadness
7,11,403,mutilated,0,Anticipation
8,23,403,mutilated,0,Disgust
4,6,166,surprised,surprise,Surprise
8,6,166,surprised,surprise,Surprise
1,21,166,surprised,surprise,Surprise
10,5,166,surprised,surprise,Surprise
6,4,166,surprised,surprise,Surprise
21,4,166,surprised,surprise,Surprise
28,3,166,surprised,surprise,Surprise
3,4,166,surprised,surprise,Surprise
18,13,166,surprised,surprise,Surprise
25,7,166,surprised,surprise,Surprise
9,6,500,combative,0,Anger
6,5,500,combative,0,Anger
8,17,500,combative,0,Trust
3,5,500,combative,0,Anger
13,43,500,combative,0,Anger
27,9,500,combative,0,Anger
7,11,500,combative,0,Fear
1,31,500,combative,0,Anticipation
12,5,500,combative,0,Anger
10,5,500,combative,0,Anger
53,7,257,trustees,trust,Trust
8,54,257,trustees,trust,Trust
7,18,257,trustees,trust,Trust
25,8,257,trustees,trust,Trust
3,5,257,trustees,trust,Trust
1,22,257,trustees,trust,Trust
4,35,257,trustees,trust,Trust
18,7,257,trustees,trust,Trust
10,5,257,trustees,trust,Trust
16,5,257,trustees,trust,Trust
16,6,292,liquor,0,Disgust
8,8,292,liquor,0,Disgust
4,8,292,liquor,0,Sadness
6,11,292,liquor,0,Anticipation
1,22,292,liquor,0,Joy
10,8,292,liquor,0,Disgust
15,6,292,liquor,0,Disgust
3,8,292,liquor,0,Fear
13,48,292,liquor,0,Joy
32,12,292,liquor,0,Joy
21,4,477,unreliable,0,Disgust
8,11,477,unreliable,0,Disgust
10,4,477,unreliable,0,Surprise
18,9,477,unreliable,0,Fear
7,42,477,unreliable,0,Sadness
3,6,477,unreliable,0,Fear
6,5,477,unreliable,0,Trust
20,13,477,unreliable,0,Anger
9,34,477,unreliable,0,Disgust
1,24,477,unreliable,0,Disgust
4,7,282,picket,0,Trust
11,8,282,picket,0,Anger
30,10,282,picket,0,Anger
6,4,282,picket,0,Anger
7,20,282,picket,0,Joy
2,7,282,picket,0,Anger
13,25,282,picket,0,Trust
8,27,282,picket,0,Trust
9,9,282,picket,0,Anticipation
1,20,282,picket,0,Anticipation
12,4,495,repellant,0,Disgust
20,6,495,repellant,0,Anger
3,4,495,repellant,0,Disgust
1,36,495,repellant,0,Joy
6,4,495,repellant,0,Disgust
11,9,495,repellant,0,Fear
35,19,495,repellant,0,Disgust
10,4,495,repellant,0,Disgust
8,28,495,repellant,0,Disgust
50,6,495,repellant,0,Disgust
7,38,486,intoxicated,0,Sadness
9,5,486,intoxicated,0,Disgust
4,9,486,intoxicated,0,Anger
18,13,486,intoxicated,0,Fear
13,26,486,intoxicated,0,Trust
8,75,486,intoxicated,0,Disgust
1,19,486,intoxicated,0,Disgust
6,11,486,intoxicated,0,Joy
3,5,486,intoxicated,0,Disgust
10,4,486,intoxicated,0,Disgust
3,4,132,prophecy,0,Anticipation
4,24,132,prophecy,0,Anticipation
19,46,132,prophecy,0,Trust
9,4,132,prophecy,0,Anticipation
1,17,132,prophecy,0,Trust
6,4,132,prophecy,0,Anticipation
2,10,132,prophecy,0,Anticipation
13,19,132,prophecy,0,Fear
7,19,132,prophecy,0,Anticipation
8,7,132,prophecy,0,Trust
13,20,241,razor,0,Fear
6,5,241,razor,0,Fear
8,10,241,razor,0,Fear
23,3,241,razor,0,Fear
1,44,241,razor,0,Joy
3,4,241,razor,0,Fear
19,11,241,razor,0,Fear
2,7,241,razor,0,Fear
18,7,241,razor,0,Fear
15,15,241,razor,0,Fear
8,20,409,wither,0,Sadness
52,10,409,wither,0,Sadness
3,5,409,wither,0,Sadness
9,5,409,wither,0,Sadness
13,23,409,wither,0,Fear
6,4,409,wither,0,Sadness
1,19,409,wither,0,Disgust
10,5,409,wither,0,Disgust
29,7,409,wither,0,Fear
4,19,409,wither,0,Sadness
9,16,310,gentry,0,Trust
11,45,310,gentry,0,Trust
4,28,310,gentry,0,Anticipation
6,6,310,gentry,0,Trust
10,4,310,gentry,0,Trust
7,14,310,gentry,0,Anger
19,67,310,gentry,0,Trust
18,9,310,gentry,0,Trust
13,43,310,gentry,0,Joy
1,27,310,gentry,0,Joy
3,4,258,repelling,0,Disgust
6,6,258,repelling,0,Disgust
4,6,258,repelling,0,Fear
7,10,258,repelling,0,Joy
9,4,258,repelling,0,Disgust
1,20,258,repelling,0,Joy
8,19,258,repelling,0,Fear
13,20,258,repelling,0,Sadness
21,4,258,repelling,0,Disgust
10,3,258,repelling,0,Disgust
6,4,393,heroism,0,Joy
4,34,393,heroism,0,Joy
7,19,393,heroism,0,Trust
9,3,393,heroism,0,Joy
8,10,393,heroism,0,Joy
3,6,393,heroism,0,Joy
32,13,393,heroism,0,Joy
2,12,393,heroism,0,Trust
1,16,393,heroism,0,Joy
10,5,393,heroism,0,Trust
7,43,502,compliment,0,Sadness
9,5,502,compliment,0,Trust
8,7,502,compliment,0,Joy
6,7,502,compliment,0,Joy
1,26,502,compliment,0,Disgust
26,4,502,compliment,0,Joy
10,5,502,compliment,0,Joy
4,14,502,compliment,0,Joy
18,12,502,compliment,0,Joy
2,7,502,compliment,0,Joy
7,8,239,congratulatory,0,Joy
13,32,239,congratulatory,0,Disgust
6,5,239,congratulatory,0,Joy
4,8,239,congratulatory,0,Joy
40,12,239,congratulatory,0,Surprise
9,3,239,congratulatory,0,Joy
22,12,239,congratulatory,0,Joy
3,5,239,congratulatory,0,Joy
1,23,239,congratulatory,0,Joy
14,4,239,congratulatory,0,Joy
12,10,318,determinate,0,Anticipation
18,12,318,determinate,0,Trust
7,21,318,determinate,0,Joy
1,21,318,determinate,0,Trust
9,4,318,determinate,0,Trust
8,9,318,determinate,0,Anticipation
14,5,318,determinate,0,Trust
4,8,318,determinate,0,Anticipation
13,41,318,determinate,0,Trust
6,6,318,determinate,0,Anticipation
13,21,170,detonate,0,Disgust
8,15,170,detonate,0,Anger
10,5,170,detonate,0,Surprise
1,47,170,detonate,0,Disgust
7,33,170,detonate,0,Disgust
18,9,170,detonate,0,Fear
9,7,170,detonate,0,Anger
20,13,170,detonate,0,Surprise
6,6,170,detonate,0,Fear
3,6,170,detonate,0,Surprise
7,13,530,seizure,0,Surprise
8,8,530,seizure,0,Fear
3,5,530,seizure,0,Fear
13,45,530,seizure,0,Sadness
4,33,530,seizure,0,Anger
6,5,530,seizure,0,Surprise
1,20,530,seizure,0,Sadness
9,4,530,seizure,0,Fear
5,26,530,seizure,0,Fear
2,11,530,seizure,0,Fear
11,7,283,anticipating,anticipation,Anticipation
13,33,283,anticipating,anticipation,Anticipation
1,23,283,anticipating,anticipation,Anticipation
6,4,283,anticipating,anticipation,Anticipation
4,20,283,anticipating,anticipation,Anticipation
10,4,283,anticipating,anticipation,Anticipation
9,5,283,anticipating,anticipation,Anticipation
15,90,283,anticipating,anticipation,Anticipation
16,4,283,anticipating,anticipation,Anticipation
8,8,283,anticipating,anticipation,Anticipation
14,4,406,intrigue,0,Anticipation
4,34,406,intrigue,0,Disgust
6,6,406,intrigue,0,Anticipation
7,14,406,intrigue,0,Trust
9,8,406,intrigue,0,Surprise
1,22,406,intrigue,0,Surprise
8,20,406,intrigue,0,Anger
10,5,406,intrigue,0,Anticipation
19,53,406,intrigue,0,Trust
3,7,406,intrigue,0,Fear
7,22,531,stint,0,Trust
10,12,531,stint,0,Anticipation
3,7,531,stint,0,Anticipation
2,20,531,stint,0,Surprise
4,26,531,stint,0,Fear
19,33,531,stint,0,Sadness
8,13,531,stint,0,Fear
6,30,531,stint,0,Anticipation
1,25,531,stint,0,Joy
13,21,531,stint,0,Trust
10,6,244,linger,0,Anticipation
8,61,244,linger,0,Trust
1,20,244,linger,0,Anticipation
3,7,244,linger,0,Anticipation
2,10,244,linger,0,Fear
6,5,244,linger,0,Anticipation
21,4,244,linger,0,Disgust
13,31,244,linger,0,Sadness
18,15,244,linger,0,Anticipation
4,14,244,linger,0,Anticipation
14,5,6,sad,sadness,Sadness
9,4,6,sad,sadness,Sadness
1,62,6,sad,sadness,Sadness
7,11,6,sad,sadness,Sadness
13,24,6,sad,sadness,Sadness
4,8,6,sad,sadness,Sadness
3,4,6,sad,sadness,Sadness
22,6,6,sad,sadness,Sadness
18,12,6,sad,sadness,Sadness
8,8,6,sad,sadness,Sadness
9,5,249,feat,0,Joy
13,20,249,feat,0,Anger
1,16,249,feat,0,Joy
6,4,249,feat,0,Surprise
8,15,249,feat,0,Joy
44,24,249,feat,0,Surprise
17,21,249,feat,0,Joy
30,8,249,feat,0,Trust
4,26,249,feat,0,Sadness
10,6,249,feat,0,Joy
3,4,443,wicked,0,Anger
18,8,443,wicked,0,Fear
7,7,443,wicked,0,Disgust
8,11,443,wicked,0,Anger
17,16,443,wicked,0,Fear
1,18,443,wicked,0,Sadness
25,16,443,wicked,0,Fear
6,9,443,wicked,0,Fear
11,10,443,wicked,0,Fear
9,4,443,wicked,0,Fear
6,5,404,reassure,0,Trust
10,6,404,reassure,0,Trust
2,10,404,reassure,0,Anticipation
7,14,404,reassure,0,Fear
13,24,404,reassure,0,Surprise
9,4,404,reassure,0,Trust
3,6,404,reassure,0,Trust
4,8,404,reassure,0,Trust
1,19,404,reassure,0,Joy
52,10,404,reassure,0,Trust
23,7,254,weighty,0,Fear
3,6,254,weighty,0,Trust
1,20,254,weighty,0,Joy
9,9,254,weighty,0,Sadness
16,6,254,weighty,0,Trust
13,27,254,weighty,0,Surprise
10,6,254,weighty,0,Trust
6,6,254,weighty,0,Sadness
14,9,254,weighty,0,Fear
8,19,254,weighty,0,Sadness
18,9,340,uncontrollable,0,Anger
10,4,340,uncontrollable,0,Surprise
14,6,340,uncontrollable,0,Fear
1,19,340,uncontrollable,0,Disgust
6,5,340,uncontrollable,0,Fear
8,16,340,uncontrollable,0,Fear
9,4,340,uncontrollable,0,Anger
3,8,340,uncontrollable,0,Surprise
27,4,340,uncontrollable,0,Fear
7,17,340,uncontrollable,0,Fear
13,18,383,wild,0,Anger
20,6,383,wild,0,Fear
6,6,383,wild,0,Fear
35,24,383,wild,0,Surprise
3,5,383,wild,0,Surprise
9,5,383,wild,0,Surprise
1,18,383,wild,0,Anger
8,42,383,wild,0,Disgust
4,8,383,wild,0,Fear
2,7,383,wild,0,Surprise
10,6,395,inseparable,0,Trust
9,5,395,inseparable,0,Trust
7,12,395,inseparable,0,Anticipation
6,5,395,inseparable,0,Trust
4,6,395,inseparable,0,Trust
8,23,395,inseparable,0,Trust
20,16,395,inseparable,0,Surprise
1,43,395,inseparable,0,Disgust
2,9,395,inseparable,0,Trust
3,5,395,inseparable,0,Trust
6,6,389,immortality,0,Anticipation
8,16,389,immortality,0,Sadness
3,6,389,immortality,0,Anticipation
4,9,389,immortality,0,Joy
19,43,389,immortality,0,Sadness
11,28,389,immortality,0,Joy
1,17,389,immortality,0,Disgust
18,10,389,immortality,0,Joy
13,60,389,immortality,0,Sadness
7,14,389,immortality,0,Trust
19,46,142,partnership,0,Trust
1,19,142,partnership,0,Disgust
8,9,142,partnership,0,Trust
3,4,142,partnership,0,Trust
13,60,142,partnership,0,Trust
7,15,142,partnership,0,Anticipation
2,5,142,partnership,0,Trust
10,5,142,partnership,0,Trust
5,14,142,partnership,0,Trust
6,4,142,partnership,0,Trust
3,8,326,paragon,0,Joy
2,26,326,paragon,0,Anticipation
6,5,326,paragon,0,Trust
19,25,326,paragon,0,Trust
13,52,326,paragon,0,Trust
1,19,326,paragon,0,Joy
4,6,326,paragon,0,Joy
8,23,326,paragon,0,Trust
20,7,326,paragon,0,Trust
7,7,326,paragon,0,Sadness
11,24,441,coyote,0,Fear
3,5,441,coyote,0,Fear
13,24,441,coyote,0,Fear
12,8,441,coyote,0,Surprise
39,37,441,coyote,0,Joy
1,22,441,coyote,0,Anticipation
8,22,441,coyote,0,Anticipation
4,21,441,coyote,0,Fear
7,20,441,coyote,0,Fear
9,6,441,coyote,0,Fear
16,5,106,picnic,0,Joy
11,9,106,picnic,0,Joy
17,13,106,picnic,0,Joy
4,6,106,picnic,0,Joy
7,14,106,picnic,0,Joy
13,23,106,picnic,0,Disgust
8,15,106,picnic,0,Joy
40,10,106,picnic,0,Joy
6,4,106,picnic,0,Joy
9,4,106,picnic,0,Joy
13,23,508,surprisingly,surprise,Surprise
22,4,508,surprisingly,surprise,Surprise
1,20,508,surprisingly,surprise,Surprise
12,4,508,surprisingly,surprise,Surprise
9,3,508,surprisingly,surprise,Surprise
25,27,508,surprisingly,surprise,Surprise
18,7,508,surprisingly,surprise,Surprise
34,4,508,surprisingly,surprise,Surprise
14,4,508,surprisingly,surprise,Surprise
6,3,508,surprisingly,surprise,Surprise
16,8,533,morbidity,0,Fear
9,4,533,morbidity,0,Sadness
1,43,533,morbidity,0,Joy
17,55,533,morbidity,0,Disgust
7,51,533,morbidity,0,Joy
6,22,533,morbidity,0,Disgust
10,6,533,morbidity,0,Fear
13,102,533,morbidity,0,Disgust
8,15,533,morbidity,0,Sadness
4,40,533,morbidity,0,Sadness
12,6,30,stink,0,Disgust
6,3,30,stink,0,Disgust
10,14,30,stink,0,Disgust
48,5,30,stink,0,Disgust
17,6,30,stink,0,Disgust
18,10,30,stink,0,Disgust
9,5,30,stink,0,Disgust
16,5,30,stink,0,Disgust
11,9,30,stink,0,Disgust
1,22,30,stink,0,Anger
6,6,306,countryman,0,Trust
7,9,306,countryman,0,Joy
8,27,306,countryman,0,Disgust
3,7,306,countryman,0,Trust
12,5,306,countryman,0,Surprise
1,24,306,countryman,0,Fear
4,10,306,countryman,0,Trust
10,6,306,countryman,0,Trust
13,51,306,countryman,0,Disgust
15,16,306,countryman,0,Trust
9,3,51,disgusted,disgust,Disgust
18,9,51,disgusted,disgust,Disgust
3,4,51,disgusted,disgust,Disgust
6,4,51,disgusted,disgust,Disgust
13,23,51,disgusted,disgust,Disgust
1,19,51,disgusted,disgust,Disgust
15,5,51,disgusted,disgust,Disgust
36,3,51,disgusted,disgust,Disgust
8,7,51,disgusted,disgust,Disgust
25,8,51,disgusted,disgust,Disgust
8,20,199,ungrateful,0,Fear
13,21,199,ungrateful,0,Disgust
6,6,199,ungrateful,0,Disgust
20,14,199,ungrateful,0,Anger
3,6,199,ungrateful,0,Disgust
7,9,199,ungrateful,0,Disgust
4,22,199,ungrateful,0,Disgust
54,5,199,ungrateful,0,Sadness
1,39,199,ungrateful,0,Disgust
19,16,199,ungrateful,0,Disgust
9,6,468,despise,0,Disgust
10,5,468,despise,0,Anger
4,20,468,despise,0,Disgust
47,3,468,despise,0,Disgust
6,5,468,despise,0,Anger
18,13,468,despise,0,Anger
15,7,468,despise,0,Disgust
1,67,468,despise,0,Sadness
13,38,468,despise,0,Sadness
8,15,468,despise,0,Disgust
13,64,344,affliction,0,Sadness
9,5,344,affliction,0,Fear
4,24,344,affliction,0,Disgust
8,43,344,affliction,0,Sadness
21,3,344,affliction,0,Sadness
15,7,344,affliction,0,Sadness
6,11,344,affliction,0,Sadness
1,21,344,affliction,0,Fear
7,9,344,affliction,0,Anticipation
3,5,344,affliction,0,Sadness
4,8,321,cage,0,Fear
20,12,321,cage,0,Fear
10,5,321,cage,0,Fear
3,5,321,cage,0,Sadness
31,19,321,cage,0,Fear
9,5,321,cage,0,Fear
8,37,321,cage,0,Sadness
11,8,321,cage,0,Fear
6,5,321,cage,0,Fear
1,67,321,cage,0,Joy
7,30,190,withstand,0,Trust
19,11,190,withstand,0,Trust
8,7,190,withstand,0,Trust
1,19,190,withstand,0,Anticipation
3,7,190,withstand,0,Trust
13,19,190,withstand,0,Sadness
6,22,190,withstand,0,Anticipation
18,15,190,withstand,0,Anger
20,21,190,withstand,0,Trust
21,4,190,withstand,0,Anger
9,7,505,inhuman,0,Anger
4,5,505,inhuman,0,Fear
13,90,505,inhuman,0,Fear
3,4,505,inhuman,0,Disgust
11,18,505,inhuman,0,Fear
1,67,505,inhuman,0,Disgust
10,8,505,inhuman,0,Fear
12,4,505,inhuman,0,Disgust
6,5,505,inhuman,0,Fear
17,63,505,inhuman,0,Disgust
7,24,15,decry,0,Trust
32,6,15,decry,0,Anticipation
13,8,15,decry,0,Sadness
9,8,15,decry,0,Disgust
11,14,15,decry,0,Anger
1,31,15,decry,0,Trust
6,14,15,decry,0,Anger
5,15,15,decry,0,Disgust
19,14,15,decry,0,Anger
3,4,15,decry,0,Anger
48,5,293,slump,0,Sadness
15,7,293,slump,0,Fear
3,5,293,slump,0,Sadness
6,5,293,slump,0,Sadness
1,20,293,slump,0,Sadness
4,8,293,slump,0,Disgust
23,3,293,slump,0,Sadness
8,9,293,slump,0,Fear
2,5,293,slump,0,Sadness
18,10,293,slump,0,Fear
14,37,229,horrified,0,Fear
13,41,229,horrified,0,Fear
9,10,229,horrified,0,Disgust
3,5,229,horrified,0,Fear
1,26,229,horrified,0,Disgust
7,48,229,horrified,0,Fear
8,60,229,horrified,0,Fear
6,4,229,horrified,0,Fear
4,7,229,horrified,0,Fear
