worker,time,row,term,objective,answer
29,12,95,accurate,0,Trust
2,18,95,accurate,0,Trust
11,5,95,accurate,0,Trust
8,36,95,accurate,0,Surprise
20,6,95,accurate,0,Trust
7,12,95,accurate,0,Trust
19,5,95,accurate,0,Trust
5,35,95,accurate,0,Trust
12,13,277,hug,0,Joy
7,8,277,hug,0,Joy
20,7,277,hug,0,Trust
11,4,277,hug,0,Joy
4,6,277,hug,0,Joy
5,55,277,hug,0,Joy
8,21,277,hug,0,Joy
14,5,277,hug,0,Joy
34,7,277,hug,0,Trust
1,10,277,hug,0,Joy
8,20,96,ardent,0,Anticipation
9,17,96,ardent,0,Trust
29,17,96,ardent,0,Anticipation
12,10,96,ardent,0,Trust
40,100,96,ardent,0,Anger
1,10,96,ardent,0,Trust
7,18,96,ardent,0,Joy
34,8,96,ardent,0,Sadness
19,6,96,ardent,0,Trust
11,7,96,ardent,0,Joy
32,8,490,constipation,0,Sadness
4,7,490,constipation,0,Disgust
9,12,490,constipation,0,Disgust
5,21,490,constipation,0,Sadness
20,7,490,constipation,0,Disgust
1,17,490,constipation,0,Disgust
2,30,490,constipation,0,Sadness
12,16,490,constipation,0,Disgust
8,21,490,constipation,0,Disgust
7,9,490,constipation,0,Disgust
1,14,278,disheartened,0,Sadness
11,4,278,disheartened,0,Sadness
8,19,278,disheartened,0,Sadness
7,25,278,disheartened,0,Fear
10,4,278,disheartened,0,Sadness
2,20,278,disheartened,0,Disgust
30,4,278,disheartened,0,Sadness
12,14,278,disheartened,0,Sadness
4,10,278,disheartened,0,Sadness
25,47,278,disheartened,0,Sadness
7,35,97,treacherous,0,Fear
1,10,97,treacherous,0,Fear
31,12,97,treacherous,0,Anger
12,11,97,treacherous,0,Fear
25,67,97,treacherous,0,Disgust
9,9,97,treacherous,0,Anger
30,4,97,treacherous,0,Fear
13,15,97,treacherous,0,Fear
8,23,97,treacherous,0,Anticipation
4,14,97,treacherous,0,Fear
25,13,676,saddened,sadness,Sadness
22,4,676,saddened,sadness,Sadness
2,18,676,saddened,sadness,Sadness
24,7,676,saddened,sadness,Sadness
18,5,676,saddened,sadness,Sadness
8,39,676,saddened,sadness,Sadness
7,6,676,saddened,sadness,Sadness
30,5,676,saddened,sadness,Sadness
9,7,676,saddened,sadness,Sadness
11,4,676,saddened,sadness,Sadness
7,16,279,frown,0,Anger
22,4,279,frown,0,Sadness
11,6,279,frown,0,Anger
3,10,279,frown,0,Sadness
15,41,279,frown,0,Disgust
20,9,279,frown,0,Anger
12,46,279,frown,0,Anger
8,41,279,frown,0,Surprise
9,8,279,frown,0,Sadness
1,10,279,frown,0,Sadness
7,10,491,unruly,0,Disgust
25,77,491,unruly,0,Anger
2,12,491,unruly,0,Disgust
1,15,491,unruly,0,Trust
4,33,491,unruly,0,Anger
9,10,491,unruly,0,Anger
20,49,491,unruly,0,Anger
22,10,491,unruly,0,Fear
14,6,491,unruly,0,Fear
8,33,491,unruly,0,Anticipation
5,36,98,displeased,0,Sadness
10,5,98,displeased,0,Disgust
2,9,98,displeased,0,Disgust
4,9,98,displeased,0,Fear
31,7,98,displeased,0,Sadness
1,12,98,displeased,0,Sadness
20,5,98,displeased,0,Sadness
7,17,98,displeased,0,Disgust
36,6,98,displeased,0,Anger
8,23,98,displeased,0,Disgust
4,7,677,trustees,trust,Trust
7,9,677,trustees,trust,Trust
30,4,677,trustees,trust,Trust
23,22,677,trustees,trust,Trust
31,10,677,trustees,trust,Trust
8,20,677,trustees,trust,Trust
12,14,677,trustees,trust,Trust
5,28,677,trustees,trust,Trust
2,21,677,trustees,trust,Trust
18,14,677,trustees,trust,Trust
5,32,280,angerful,anger,Anger
1,9,280,angerful,anger,Anger
9,9,280,angerful,anger,Anger
10,4,280,angerful,anger,Anger
20,5,280,angerful,anger,Anger
7,10,280,angerful,anger,Anger
12,12,280,angerful,anger,Anger
18,7,280,angerful,anger,Anger
8,22,280,angerful,anger,Anger
4,7,280,angerful,anger,Anger
18,5,99,angerful,anger,Anger
2,8,99,angerful,anger,Anger
19,5,99,angerful,anger,Anger
26,7,99,angerful,anger,Anger
8,21,99,angerful,anger,Anger
7,13,99,angerful,anger,Anger
1,11,99,angerful,anger,Anger
30,3,99,angerful,anger,Anger
5,22,99,angerful,anger,Anger
20,4,99,angerful,anger,Anger
11,6,492,disintegrate,0,Sadness
12,19,492,disintegrate,0,Sadness
7,15,492,disintegrate,0,Sadness
22,9,492,disintegrate,0,Sadness
16,12,492,disintegrate,0,Surprise
23,82,492,disintegrate,0,Disgust
9,13,492,disintegrate,0,Sadness
28,13,492,disintegrate,0,Disgust
10,7,492,disintegrate,0,Sadness
8,25,492,disintegrate,0,Disgust
32,10,281,behemoth,0,Fear
11,5,281,behemoth,0,Anger
34,5,281,behemoth,0,Sadness
2,33,281,behemoth,0,Trust
12,12,281,behemoth,0,Fear
46,23,281,behemoth,0,Anticipation
8,23,281,behemoth,0,Anger
1,16,281,behemoth,0,Fear
7,32,281,behemoth,0,Fear
4,17,281,behemoth,0,Trust
12,15,678,subvert,0,Surprise
7,32,678,subvert,0,Disgust
23,53,678,subvert,0,Disgust
28,19,678,subvert,0,Trust
5,45,678,subvert,0,Disgust
4,28,678,subvert,0,Sadness
8,53,678,subvert,0,Fear
9,9,678,subvert,0,Disgust
1,21,678,subvert,0,Surprise
11,5,678,subvert,0,Disgust
20,4,100,pitfall,0,Sadness
2,36,100,pitfall,0,Fear
8,36,100,pitfall,0,Joy
12,12,100,pitfall,0,Surprise
4,15,100,pitfall,0,Fear
14,6,100,pitfall,0,Fear
9,12,100,pitfall,0,Surprise
25,50,100,pitfall,0,Fear
7,19,100,pitfall,0,Fear
1,17,100,pitfall,0,Sadness
5,23,493,fearful,fear,Fear
1,8,493,fearful,fear,Fear
8,66,493,fearful,fear,Fear
22,5,493,fearful,fear,Fear
11,4,493,fearful,fear,Fear
7,35,493,fearful,fear,Fear
39,10,493,fearful,fear,Fear
17,10,493,fearful,fear,Fear
28,7,493,fearful,fear,Fear
18,5,493,fearful,fear,Fear
4,39,282,bastion,0,Trust
5,27,282,bastion,0,Joy
32,10,282,bastion,0,Trust
7,30,282,bastion,0,Trust
2,30,282,bastion,0,Trust
8,18,282,bastion,0,Joy
9,33,282,bastion,0,Anticipation
31,12,282,bastion,0,Anticipation
6,5,282,bastion,0,Trust
1,51,282,bastion,0,Fear
9,12,679,safeguard,0,Trust
20,4,679,safeguard,0,Trust
8,19,679,safeguard,0,Trust
7,8,679,safeguard,0,Trust
23,49,679,safeguard,0,Trust
4,10,679,safeguard,0,Anticipation
12,10,679,safeguard,0,Trust
33,3,679,safeguard,0,Trust
1,9,679,safeguard,0,Trust
32,8,679,safeguard,0,Trust
4,10,283,repress,0,Anger
1,12,283,repress,0,Anger
31,13,283,repress,0,Disgust
8,22,283,repress,0,Joy
14,6,283,repress,0,Sadness
25,21,283,repress,0,Fear
12,12,283,repress,0,Surprise
7,48,283,repress,0,Anger
3,11,283,repress,0,Anger
9,10,283,repress,0,Fear
10,5,680,timidity,0,Fear
7,35,680,timidity,0,Fear
8,20,680,timidity,0,Anticipation
1,11,680,timidity,0,Fear
55,6,680,timidity,0,Fear
20,6,680,timidity,0,Fear
4,16,680,timidity,0,Disgust
25,23,680,timidity,0,Sadness
14,5,680,timidity,0,Fear
2,29,680,timidity,0,Trust
25,9,101,trustees,trust,Trust
11,5,101,trustees,trust,Trust
9,7,101,trustees,trust,Trust
49,7,101,trustees,trust,Trust
30,4,101,trustees,trust,Trust
23,29,101,trustees,trust,Trust
8,32,101,trustees,trust,Trust
7,15,101,trustees,trust,Trust
5,17,101,trustees,trust,Trust
18,6,101,trustees,trust,Trust
34,6,284,joyful,joy,Joy
2,65,284,joyful,joy,Joy
20,5,284,joyful,joy,Joy
7,9,284,joyful,joy,Joy
18,7,284,joyful,joy,Joy
8,27,284,joyful,joy,Joy
12,12,284,joyful,joy,Joy
1,8,284,joyful,joy,Joy
32,9,284,joyful,joy,Joy
9,6,284,joyful,joy,Joy
8,61,102,subjugation,0,Surprise
1,20,102,subjugation,0,Trust
4,13,102,subjugation,0,Anger
2,38,102,subjugation,0,Fear
11,7,102,subjugation,0,Fear
7,21,102,subjugation,0,Anger
5,25,102,subjugation,0,Fear
25,70,102,subjugation,0,Anger
16,33,102,subjugation,0,Anger
9,8,102,subjugation,0,Sadness
2,37,494,disgusting,disgust,Disgust
8,69,494,disgusting,disgust,Disgust
22,26,494,disgusting,disgust,Disgust
16,14,494,disgusting,disgust,Anger
26,5,494,disgusting,disgust,Disgust
14,5,494,disgusting,disgust,Disgust
31,13,494,disgusting,disgust,Disgust
7,8,494,disgusting,disgust,Disgust
4,8,494,disgusting,disgust,Disgust
18,5,494,disgusting,disgust,Disgust
5,21,285,faculty,0,Trust
7,19,285,faculty,0,Anticipation
11,4,285,faculty,0,Trust
2,8,285,faculty,0,Trust
31,9,285,faculty,0,Trust
12,10,285,faculty,0,Trust
8,20,285,faculty,0,Joy
1,12,285,faculty,0,Trust
23,53,285,faculty,0,Trust
4,8,285,faculty,0,Anticipation
29,16,103,horizon,0,Anticipation
32,9,103,horizon,0,Anticipation
1,29,103,horizon,0,Anticipation
14,4,103,horizon,0,Anticipation
4,20,103,horizon,0,Anticipation
8,39,103,horizon,0,Joy
28,9,103,horizon,0,Anticipation
2,36,103,horizon,0,Trust
10,5,103,horizon,0,Anticipation
7,10,103,horizon,0,Joy
22,61,681,grit,0,Trust
1,21,681,grit,0,Fear
24,34,681,grit,0,Anticipation
8,27,681,grit,0,Joy
6,14,681,grit,0,Fear
2,22,681,grit,0,Trust
12,25,681,grit,0,Anger
4,30,681,grit,0,Anticipation
25,43,681,grit,0,Trust
11,9,681,grit,0,Trust
10,5,495,elect,0,Trust
2,9,495,elect,0,Joy
8,50,495,elect,0,Joy
7,9,495,elect,0,Trust
23,32,495,elect,0,Trust
11,6,495,elect,0,Anticipation
25,11,495,elect,0,Joy
4,8,495,elect,0,Trust
43,12,495,elect,0,Trust
1,8,495,elect,0,Trust
1,8,104,sad,sadness,Sadness
8,19,104,sad,sadness,Sadness
30,3,104,sad,sadness,Sadness
2,7,104,sad,sadness,Sadness
10,4,104,sad,sadness,Sadness
3,9,104,sad,sadness,Sadness
7,10,104,sad,sadness,Sadness
25,22,104,sad,sadness,Sadness
18,5,104,sad,sadness,Sadness
17,4,104,sad,sadness,Sadness
29,9,496,partnership,0,Trust
11,4,496,partnership,0,Trust
1,10,496,partnership,0,Trust
3,7,496,partnership,0,Trust
23,37,496,partnership,0,Trust
7,11,496,partnership,0,Trust
8,44,496,partnership,0,Joy
30,4,496,partnership,0,Trust
2,7,496,partnership,0,Trust
16,17,496,partnership,0,Trust
11,5,286,vitality,0,Joy
8,7,286,vitality,0,Anticipation
7,21,286,vitality,0,Trust
2,44,286,vitality,0,Trust
31,8,286,vitality,0,Joy
5,29,286,vitality,0,Trust
9,9,286,vitality,0,Joy
23,57,286,vitality,0,Fear
4,11,286,vitality,0,Joy
3,10,286,vitality,0,Joy
8,16,682,swig,0,Trust
3,8,682,swig,0,Fear
25,33,682,swig,0,Joy
1,13,682,swig,0,Joy
11,7,682,swig,0,Surprise
5,32,682,swig,0,Surprise
35,12,682,swig,0,Anger
7,49,682,swig,0,Joy
12,26,682,swig,0,Anticipation
2,67,682,swig,0,Disgust
9,13,105,bout,0,Anticipation
1,46,105,bout,0,Fear
16,27,105,bout,0,Surprise
2,47,105,bout,0,Sadness
8,33,105,bout,0,Anticipation
29,27,105,bout,0,Fear
25,36,105,bout,0,Anticipation
32,11,105,bout,0,Surprise
46,9,105,bout,0,Anger
11,8,105,bout,0,Surprise
7,13,287,accidentally,0,Surprise
3,8,287,accidentally,0,Fear
1,15,287,accidentally,0,Surprise
2,8,287,accidentally,0,Sadness
12,13,287,accidentally,0,Surprise
5,18,287,accidentally,0,Surprise
9,9,287,accidentally,0,Surprise
8,31,287,accidentally,0,Surprise
4,13,287,accidentally,0,Surprise
11,4,287,accidentally,0,Surprise
11,5,497,sad,sadness,Sadness
1,10,497,sad,sadness,Sadness
7,13,497,sad,sadness,Sadness
20,5,497,sad,sadness,Sadness
12,11,497,sad,sadness,Sadness
5,15,497,sad,sadness,Sadness
2,8,497,sad,sadness,Sadness
8,27,497,sad,sadness,Sadness
19,103,497,sad,sadness,Sadness
25,20,497,sad,sadness,Sadness
2,9,106,disgusting,disgust,Disgust
11,4,106,disgusting,disgust,Disgust
18,6,106,disgusting,disgust,Disgust
17,3,106,disgusting,disgust,Disgust
7,6,106,disgusting,disgust,Disgust
8,22,106,disgusting,disgust,Disgust
1,9,106,disgusting,disgust,Disgust
5,29,106,disgusting,disgust,Disgust
39,10,106,disgusting,disgust,Disgust
34,12,106,disgusting,disgust,Disgust
7,27,683,prevalent,0,Trust
3,12,683,prevalent,0,Trust
43,15,683,prevalent,0,Trust
12,27,683,prevalent,0,Anticipation
23,102,683,prevalent,0,Disgust
5,29,683,prevalent,0,Joy
4,13,683,prevalent,0,Trust
11,7,683,prevalent,0,Trust
1,21,683,prevalent,0,Surprise
8,20,683,prevalent,0,Joy
8,38,288,joker,0,Joy
9,12,288,joker,0,Anticipation
13,15,288,joker,0,Joy
7,12,288,joker,0,Disgust
47,8,288,joker,0,Surprise
1,21,288,joker,0,Joy
12,19,288,joker,0,Joy
20,11,288,joker,0,Surprise
11,7,288,joker,0,Surprise
2,57,288,joker,0,Joy
2,47,498,harvest,0,Anticipation
11,7,498,harvest,0,Joy
25,20,498,harvest,0,Joy
1,8,498,harvest,0,Anticipation
7,10,498,harvest,0,Joy
3,9,498,harvest,0,Anticipation
5,28,498,harvest,0,Joy
16,26,498,harvest,0,Surprise
14,5,498,harvest,0,Anticipation
8,27,498,harvest,0,Fear
11,4,289,feat,0,Joy
2,31,289,feat,0,Trust
9,12,289,feat,0,Anticipation
40,39,289,feat,0,Surprise
7,17,289,feat,0,Trust
8,25,289,feat,0,Fear
6,4,289,feat,0,Trust
12,53,289,feat,0,Joy
1,15,289,feat,0,Anger
4,16,289,feat,0,Surprise
8,23,684,surprised,surprise,Surprise
9,7,684,surprised,surprise,Surprise
18,5,684,surprised,surprise,Surprise
2,53,684,surprised,surprise,Surprise
30,3,684,surprised,surprise,Surprise
26,4,684,surprised,surprise,Surprise
1,9,684,surprised,surprise,Surprise
11,3,684,surprised,surprise,Surprise
7,13,684,surprised,surprise,Surprise
20,6,684,surprised,surprise,Surprise
7,26,499,aggravation,0,Anger
10,4,499,aggravation,0,Anger
29,11,499,aggravation,0,Anger
30,3,499,aggravation,0,Anger
12,29,499,aggravation,0,Anger
20,6,499,aggravation,0,Disgust
2,15,499,aggravation,0,Anger
28,12,499,aggravation,0,Anger
23,45,499,aggravation,0,Anger
8,23,499,aggravation,0,Anger
4,17,500,dandy,0,Trust
5,54,500,dandy,0,Fear
12,15,500,dandy,0,Joy
1,10,500,dandy,0,Joy
11,4,500,dandy,0,Joy
8,30,500,dandy,0,Trust
6,6,500,dandy,0,Disgust
31,9,500,dandy,0,Joy
7,24,500,dandy,0,Disgust
2,31,500,dandy,0,Joy
23,34,685,germ,0,Joy
22,6,685,germ,0,Disgust
12,10,685,germ,0,Disgust
10,4,685,germ,0,Disgust
2,30,685,germ,0,Disgust
7,30,685,germ,0,Fear
5,28,685,germ,0,Disgust
1,16,685,germ,0,Disgust
8,44,685,germ,0,Fear
20,6,685,germ,0,Disgust
10,15,686,underpaid,0,Sadness
6,36,686,underpaid,0,Trust
11,4,686,underpaid,0,Disgust
16,9,686,underpaid,0,Anger
2,14,686,underpaid,0,Sadness
8,40,686,underpaid,0,Anger
9,21,686,underpaid,0,Anger
1,18,686,underpaid,0,Anger
4,8,686,underpaid,0,Anger
7,13,686,underpaid,0,Disgust
4,17,501,extermination,0,Fear
6,20,501,extermination,0,Anticipation
40,61,501,extermination,0,Trust
1,12,501,extermination,0,Fear
8,24,501,extermination,0,Joy
9,8,501,extermination,0,Fear
35,13,501,extermination,0,Surprise
2,21,501,extermination,0,Disgust
32,11,501,extermination,0,Fear
7,55,501,extermination,0,Fear
31,9,290,joy,joy,Joy
2,7,290,joy,joy,Joy
17,3,290,joy,joy,Joy
18,9,290,joy,joy,Joy
8,27,290,joy,joy,Joy
12,10,290,joy,joy,Joy
5,21,290,joy,joy,Joy
1,10,290,joy,joy,Joy
7,8,290,joy,joy,Joy
25,8,290,joy,joy,Joy
8,22,687,stint,0,Fear
2,27,687,stint,0,Fear
14,7,687,stint,0,Anticipation
1,22,687,stint,0,Anticipation
12,29,687,stint,0,Trust
47,21,687,stint,0,Surprise
9,19,687,stint,0,Fear
4,33,687,stint,0,Trust
11,5,687,stint,0,Surprise
7,23,687,stint,0,Anticipation
32,8,502,angering,anger,Anger
10,6,502,angering,anger,Anger
30,4,502,angering,anger,Anger
1,10,502,angering,anger,Anger
7,21,502,angering,anger,Anger
9,48,502,angering,anger,Anger
27,5,502,angering,anger,Anger
48,7,502,angering,anger,Anger
18,5,502,angering,anger,Anger
8,26,502,angering,anger,Anger
1,9,291,unsafe,0,Fear
9,8,291,unsafe,0,Fear
12,12,291,unsafe,0,Fear
11,4,291,unsafe,0,Fear
8,29,291,unsafe,0,Sadness
7,9,291,unsafe,0,Fear
3,7,291,unsafe,0,Fear
23,43,291,unsafe,0,Fear
20,6,291,unsafe,0,Fear
13,26,291,unsafe,0,Fear
7,32,688,virtuous,0,Trust
20,5,688,virtuous,0,Trust
1,32,688,virtuous,0,Trust
2,16,688,virtuous,0,Trust
9,15,688,virtuous,0,Trust
8,19,688,virtuous,0,Joy
23,44,688,virtuous,0,Trust
12,107,688,virtuous,0,Trust
22,5,688,virtuous,0,Trust
3,9,688,virtuous,0,Trust
7,8,292,award,0,Joy
12,12,292,award,0,Anticipation
11,6,292,award,0,Joy
53,14,292,award,0,Joy
5,39,292,award,0,Joy
9,8,292,award,0,Joy
8,22,292,award,0,Joy
43,7,292,award,0,Joy
4,9,292,award,0,Surprise
1,10,292,award,0,Joy
7,8,503,fears,fear,Fear
11,4,503,fears,fear,Fear
2,31,503,fears,fear,Fear
8,20,503,fears,fear,Fear
23,37,503,fears,fear,Fear
9,8,503,fears,fear,Fear
22,4,503,fears,fear,Fear
25,20,503,fears,fear,Fear
20,4,503,fears,fear,Fear
32,6,503,fears,fear,Fear
2,65,689,diligence,0,Trust
11,15,689,diligence,0,Trust
25,37,689,diligence,0,Surprise
1,14,689,diligence,0,Anticipation
38,43,689,diligence,0,Trust
8,19,689,diligence,0,Joy
7,35,689,diligence,0,Trust
21,25,689,diligence,0,Trust
12,30,689,diligence,0,Trust
14,6,689,diligence,0,Trust
25,26,107,surprised,surprise,Surprise
31,10,107,surprised,surprise,Surprise
4,7,107,surprised,surprise,Surprise
23,27,107,surprised,surprise,Surprise
18,5,107,surprised,surprise,Surprise
16,7,107,surprised,surprise,Anticipation
2,48,107,surprised,surprise,Surprise
1,7,107,surprised,surprise,Surprise
8,21,107,surprised,surprise,Surprise
7,28,107,surprised,surprise,Surprise
2,36,690,belt,0,Trust
28,19,690,belt,0,Anticipation
55,4,690,belt,0,Fear
1,22,690,belt,0,Fear
31,13,690,belt,0,Anger
19,8,690,belt,0,Anger
7,11,690,belt,0,Trust
30,4,690,belt,0,Anger
9,13,690,belt,0,Surprise
8,16,690,belt,0,Joy
18,6,504,fearful,fear,Fear
23,56,504,fearful,fear,Fear
7,20,504,fearful,fear,Fear
61,6,504,fearful,fear,Fear
19,4,504,fearful,fear,Fear
8,37,504,fearful,fear,Fear
6,21,504,fearful,fear,Fear
20,4,504,fearful,fear,Fear
1,7,504,fearful,fear,Fear
3,7,504,fearful,fear,Fear
18,6,293,disgusting,disgust,Disgust
11,4,293,disgusting,disgust,Disgust
47,14,293,disgusting,disgust,Disgust
29,12,293,disgusting,disgust,Disgust
14,4,293,disgusting,disgust,Disgust
2,7,293,disgusting,disgust,Disgust
7,8,293,disgusting,disgust,Disgust
9,9,293,disgusting,disgust,Disgust
1,8,293,disgusting,disgust,Disgust
8,21,293,disgusting,disgust,Disgust
12,9,108,jurist,0,Trust
25,31,108,jurist,0,Trust
11,4,108,jurist,0,Trust
8,25,108,jurist,0,Joy
23,84,108,jurist,0,Trust
7,7,108,jurist,0,Trust
19,66,108,jurist,0,Trust
1,10,108,jurist,0,Trust
3,10,108,jurist,0,Trust
20,5,108,jurist,0,Trust
9,8,691,heroic,0,Joy
1,12,691,heroic,0,Trust
2,39,691,heroic,0,Trust
32,8,691,heroic,0,Trust
7,9,691,heroic,0,Trust
13,18,691,heroic,0,Trust
5,16,691,heroic,0,Anger
11,6,691,heroic,0,Joy
8,20,691,heroic,0,Joy
12,29,691,heroic,0,Trust
12,32,505,savagery,0,Anger
4,16,505,savagery,0,Disgust
1,14,505,savagery,0,Anger
2,16,505,savagery,0,Disgust
8,23,505,savagery,0,Disgust
13,14,505,savagery,0,Anger
3,9,505,savagery,0,Anger
7,38,505,savagery,0,Disgust
10,9,505,savagery,0,Fear
32,14,505,savagery,0,Anger
2,12,294,angered,anger,Anger
7,15,294,angered,anger,Anger
8,34,294,angered,anger,Anger
29,15,294,angered,anger,Anger
9,11,294,angered,anger,Anger
1,10,294,angered,anger,Anger
39,11,294,angered,anger,Anger
18,6,294,angered,anger,Anger
20,8,294,angered,anger,Anger
27,5,294,angered,anger,Anger
12,12,109,razor,0,Fear
8,25,109,razor,0,Disgust
9,12,109,razor,0,Fear
29,14,109,razor,0,Fear
32,8,109,razor,0,Fear
2,30,109,razor,0,Disgust
7,47,109,razor,0,Anticipation
1,13,109,razor,0,Fear
14,8,109,razor,0,Anger
6,7,109,razor,0,Trust
12,17,692,vulnerability,0,Fear
7,24,692,vulnerability,0,Fear
1,32,692,vulnerability,0,Sadness
8,30,692,vulnerability,0,Sadness
43,13,692,vulnerability,0,Fear
5,31,692,vulnerability,0,Disgust
9,56,692,vulnerability,0,Fear
3,11,692,vulnerability,0,Fear
14,5,692,vulnerability,0,Fear
11,5,692,vulnerability,0,Fear
12,11,295,unconstrained,0,Surprise
1,28,295,unconstrained,0,Surprise
11,5,295,unconstrained,0,Surprise
32,9,295,unconstrained,0,Surprise
8,23,295,unconstrained,0,Anticipation
7,12,295,unconstrained,0,Joy
21,55,295,unconstrained,0,Anger
14,8,295,unconstrained,0,Anger
2,27,295,unconstrained,0,Trust
3,8,295,unconstrained,0,Joy
11,4,506,abundant,0,Joy
41,45,506,abundant,0,Joy
23,48,506,abundant,0,Trust
43,14,506,abundant,0,Joy
12,14,506,abundant,0,Joy
4,22,506,abundant,0,Surprise
7,22,506,abundant,0,Anticipation
8,6,506,abundant,0,Anticipation
1,9,506,abundant,0,Joy
9,9,506,abundant,0,Joy
31,11,110,suppression,0,Sadness
3,10,110,suppression,0,Anger
8,34,110,suppression,0,Surprise
4,13,110,suppression,0,Disgust
12,22,110,suppression,0,Fear
16,11,110,suppression,0,Anger
40,112,110,suppression,0,Sadness
23,31,110,suppression,0,Sadness
2,25,110,suppression,0,Sadness
7,22,110,suppression,0,Sadness
39,14,693,intrigue,0,Anticipation
25,21,693,intrigue,0,Anticipation
23,61,693,intrigue,0,Disgust
14,8,693,intrigue,0,Anticipation
7,19,693,intrigue,0,Anticipation
8,25,693,intrigue,0,Joy
10,5,693,intrigue,0,Anticipation
11,6,693,intrigue,0,Surprise
29,16,693,intrigue,0,Fear
22,6,693,intrigue,0,Surprise
7,10,694,trusted,trust,Trust
10,4,694,trusted,trust,Trust
28,7,694,trusted,trust,Trust
30,4,694,trusted,trust,Trust
20,4,694,trusted,trust,Trust
16,36,694,trusted,trust,Anticipation
18,7,694,trusted,trust,Trust
5,15,694,trusted,trust,Trust
8,28,694,trusted,trust,Trust
23,43,694,trusted,trust,Trust
5,25,111,colonel,0,Trust
32,15,111,colonel,0,Trust
7,14,111,colonel,0,Anticipation
11,5,111,colonel,0,Trust
49,9,111,colonel,0,Joy
1,22,111,colonel,0,Trust
9,9,111,colonel,0,Fear
25,20,111,colonel,0,Joy
29,13,111,colonel,0,Trust
8,18,111,colonel,0,Joy
8,22,507,countryman,0,Trust
11,5,507,countryman,0,Trust
39,15,507,countryman,0,Trust
16,23,507,countryman,0,Trust
12,12,507,countryman,0,Trust
7,14,507,countryman,0,Trust
47,12,507,countryman,0,Joy
29,85,507,countryman,0,Trust
1,11,507,countryman,0,Trust
25,41,507,countryman,0,Joy
7,6,296,anticipated,anticipation,Anticipation
35,8,296,anticipated,anticipation,Anticipation
4,6,296,anticipated,anticipation,Anticipation
15,54,296,anticipated,anticipation,Anticipation
27,3,296,anticipated,anticipation,Anticipation
5,46,296,anticipated,anticipation,Anticipation
2,6,296,anticipated,anticipation,Anticipation
18,6,296,anticipated,anticipation,Anticipation
17,3,296,anticipated,anticipation,Anticipation
8,46,296,anticipated,anticipation,Anticipation
43,107,695,contributor,0,Trust
14,4,695,contributor,0,Trust
8,23,695,contributor,0,Joy
12,9,695,contributor,0,Anticipation
4,6,695,contributor,0,Trust
11,5,695,contributor,0,Trust
25,28,695,contributor,0,Surprise
1,12,695,contributor,0,Trust
2,11,695,contributor,0,Trust
7,10,695,contributor,0,Trust
1,19,112,surprisingly,surprise,Surprise
14,4,112,surprisingly,surprise,Surprise
30,5,112,surprisingly,surprise,Surprise
2,8,112,surprisingly,surprise,Surprise
13,18,112,surprisingly,surprise,Anticipation
8,21,112,surprisingly,surprise,Surprise
7,14,112,surprisingly,surprise,Surprise
18,6,112,surprisingly,surprise,Surprise
5,14,112,surprisingly,surprise,Surprise
16,20,112,surprisingly,surprise,Surprise
4,8,508,backbone,0,Trust
7,16,508,backbone,0,Trust
1,13,508,backbone,0,Trust
2,14,508,backbone,0,Trust
3,9,508,backbone,0,Trust
14,5,508,backbone,0,Trust
8,22,508,backbone,0,Trust
32,9,508,backbone,0,Trust
5,32,508,backbone,0,Trust
12,21,508,backbone,0,Trust
18,11,113,disgustful,disgust,Disgust
7,9,113,disgustful,disgust,Disgust
20,6,113,disgustful,disgust,Disgust
25,18,113,disgustful,disgust,Disgust
10,4,113,disgustful,disgust,Disgust
16,111,113,disgustful,disgust,Fear
23,41,113,disgustful,disgust,Disgust
8,29,113,disgustful,disgust,Disgust
1,8,113,disgustful,disgust,Disgust
24,6,113,disgustful,disgust,Disgust
1,8,297,fears,fear,Fear
8,18,297,fears,fear,Fear
7,9,297,fears,fear,Fear
2,15,297,fears,fear,Fear
5,24,297,fears,fear,Fear
17,4,297,fears,fear,Fear
18,5,297,fears,fear,Fear
11,4,297,fears,fear,Fear
12,14,297,fears,fear,Fear
4,6,297,fears,fear,Fear
14,12,298,disservice,0,Disgust
21,22,298,disservice,0,Disgust
11,5,298,disservice,0,Disgust
12,13,298,disservice,0,Anger
8,25,298,disservice,0,Anticipation
7,32,298,disservice,0,Fear
23,29,298,disservice,0,Disgust
1,15,298,disservice,0,Sadness
3,9,298,disservice,0,Anger
9,8,298,disservice,0,Sadness
25,22,114,illumination,0,Joy
11,5,114,illumination,0,Anticipation
20,5,114,illumination,0,Joy
19,5,114,illumination,0,Joy
5,32,114,illumination,0,Joy
8,14,114,illumination,0,Anticipation
10,8,114,illumination,0,Surprise
2,75,114,illumination,0,Joy
28,10,114,illumination,0,Joy
7,7,114,illumination,0,Surprise
2,17,509,festive,0,Joy
24,8,509,festive,0,Joy
19,4,509,festive,0,Joy
31,9,509,festive,0,Joy
28,11,509,festive,0,Joy
9,13,509,festive,0,Joy
8,24,509,festive,0,Joy
55,3,509,festive,0,Joy
32,8,509,festive,0,Joy
7,15,509,festive,0,Joy
31,6,299,winner,0,Joy
25,44,299,winner,0,Joy
4,7,299,winner,0,Anticipation
9,8,299,winner,0,Joy
20,6,299,winner,0,Joy
7,17,299,winner,0,Joy
8,64,299,winner,0,Joy
11,5,299,winner,0,Joy
